Device Name,Device Type,Serial Number,Product Number (PN),IP Address,Site,Total Interfaces,Up Links,Down Links,Access Port,UP Link Interfaces,Interface Types,Stack,Active PSU,Non Active PSU,Switch Topology,Switch Mode,PSU Count,PSU Model,Total Power Capacity,Power Output (W),Power Input (W),Energy Efficiency%,Power Consumption,Input Packets,Output Packets,RX (MB),TX (MB),Data Traffic Consumed (MB),Data Traffic Consumed (GB),Data Traffic Allocated (MB),Data Throughput per Watt (MB/W),DataTraffic Utilization%,Carbon Emission (kgCO₂),Carbon Emission (tonCO₂),HW End-of-Life (EoL),HW End-of-Support (EoS),HW Last Day of Support,HW Last Date of RFA,HW Security Support EoS,SW Maintenance EoL,SW Vulnerability Support EoS,Error Message
CEUA2885I01R01SW02,cisco_xe,FOC2236U0JC,C9300-24P,172.31.35.41,Al Taweelah,44,10,34,24,"Vlan99, GigabitEthernet1/0/3, GigabitEthernet1/0/4, GigabitEthernet1/0/6, GigabitEthernet1/0/7, GigabitEthernet1/0/8, GigabitEthernet1/0/11, GigabitEthernet1/0/19, TenGigabitEthernet1/1/1, AppGigabitEthernet1/0/1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2708,5170,52.38,0.6269,7751249,6984643,4122.65,4124.275,8246.925,8.054,7659000,1.595,0.107676,1.0943,0.0011,,,,,,,,Successfully connected to device.
CEUA5910I01R01SW01,cisco_xe,FOC2237X0DK,C9300-24P,172.31.54.13,Al Taweelah,86,34,52,24,"Vlan99, GigabitEthernet1/0/1, GigabitEthernet1/0/2, GigabitEthernet1/0/3, GigabitEthernet1/0/5, GigabitEthernet1/0/6, GigabitEthernet1/0/7, GigabitEthernet1/0/8, GigabitEthernet1/0/9, GigabitEthernet1/0/10, GigabitEthernet1/0/13, GigabitEthernet1/0/14, GigabitEthernet1/0/15, GigabitEthernet1/0/16, GigabitEthernet1/0/21, GigabitEthernet1/0/23, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1, GigabitEthernet2/0/2, GigabitEthernet2/0/3, GigabitEthernet2/0/4, GigabitEthernet2/0/6, GigabitEthernet2/0/10, GigabitEthernet2/0/11, GigabitEthernet2/0/12, GigabitEthernet2/0/16, GigabitEthernet2/0/20, GigabitEthernet2/0/21, GigabitEthernet2/0/23, TenGigabitEthernet2/1/1, TenGigabitEthernet2/1/2, AppGigabitEthernet2/0/1, Port-channel1","2 Virtual, 56 Gigabit, 16 TenGigabit, 4 TwentyFiveGigabit, 4 FortyGigabit",TRUE,3,1,Standalone,Power sharing,4,"Unknown,PWR-C1-715WAC",2145,5412,10340,52.34,0.0349,222715198,219059679,131079.308,165410.851,296490.159,289.541,55269000,28.674,0.536449,2.187,0.0022,,,,,,,,Successfully connected to device.
CEUA5980-1I01R01SW01,cisco_xe,FOC2225U0HB,C9300-24P,172.31.71.23,Al Taweelah,45,23,22,24,"Vlan99, GigabitEthernet1/0/1, GigabitEthernet1/0/2, GigabitEthernet1/0/3, GigabitEthernet1/0/4, GigabitEthernet1/0/5, GigabitEthernet1/0/6, GigabitEthernet1/0/7, GigabitEthernet1/0/8, GigabitEthernet1/0/9, GigabitEthernet1/0/10, GigabitEthernet1/0/12, GigabitEthernet1/0/13, GigabitEthernet1/0/15, GigabitEthernet1/0/16, GigabitEthernet1/0/20, GigabitEthernet1/0/21, GigabitEthernet1/0/23, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2706,5170,52.34,0.0199,160393478,164158070,120792.68,139315.616,260108.296,254.012,46260000,50.311,0.562275,1.0935,0.0011,,,,,,,,Successfully connected to device.
CEUA1815-GT1I01R01SW01,cisco_xe,FCW2231E07Q,C9300-24P,172.31.27.85,Al Taweelah,45,9,36,24,"Vlan1000, GigabitEthernet1/0/2, GigabitEthernet1/0/18, GigabitEthernet1/0/19, GigabitEthernet1/0/20, GigabitEthernet1/0/21, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, AppGigabitEthernet1/0/1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2706,5170,52.34,0.0149,201862809,203213321,172949.814,173171.833,346121.647,338.009,5220000,66.948,6.630683,1.0935,0.0011,,,,,,,,Successfully connected to device.
CEUAEPMOCB51R01SW03,cisco_ios,FOC2232Z0Y6,C9300-48U,172.31.27.106,Al Taweelah,70,6,64,48,"Vlan1000, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1, Port-channel1, Port-channel2","2 Virtual, 52 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,1,1,Standalone,Power sharing,2,"PWR-C1-1100WAC,Unknown",1100,2796,5346,52.3,3.7803,7893405,5794611,639.24,774.918,1414.159,1.381,4950000,0.265,0.028569,1.1299,0.0011,,,,,,,,Successfully connected to device.
CEUA6420I01R01SW01,cisco_xe,FCW2236G08D,C9300-24P,172.31.35.12,Al Taweelah,45,7,38,24,"Vlan99, GigabitEthernet1/0/3, GigabitEthernet1/0/7, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/3, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2703,5170,52.28,0.1139,42661859,23196406,32168.321,13209.723,45378.044,44.314,22050000,8.777,0.205796,1.0923,0.0011,,,,,,,,Successfully connected to device.
CEUAEPMOCB51R01SW04,cisco_ios,FOC2232Q0X2,C9300-48U,172.31.27.99,Al Taweelah,69,4,65,48,"Vlan1000, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1","2 Virtual, 52 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,1,1,Standalone,Power sharing,2,"PWR-C1-1100WAC,Unknown",1100,2794,5346,52.26,0.2175,20435239,20512305,12289.756,12291.176,24580.932,24.005,3150000,4.598,0.780347,1.1291,0.0011,,,,,,,,Successfully connected to device.
CEUAWRFI01R01SW01,cisco_ios,FCW2234E0LF,C9300-24P,172.31.35.14,Al Taweelah,45,10,35,24,"Vlan99, GigabitEthernet1/0/2, GigabitEthernet1/0/3, GigabitEthernet1/0/7, GigabitEthernet1/0/8, GigabitEthernet1/0/9, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2684,5170,51.91,0.4816,15213702,6225383,10144.94,589.699,10734.639,10.483,38610000,2.076,0.027803,1.0846,0.0011,,,,,,,,Successfully connected to device.
CEUAEPMOI6R1SW01,cisco_ios,FOC2234X14N,C9300-24P,172.31.27.79,Al Taweelah,45,19,26,24,"Vlan1000, GigabitEthernet1/0/1, GigabitEthernet1/0/2, GigabitEthernet1/0/3, GigabitEthernet1/0/4, GigabitEthernet1/0/5, GigabitEthernet1/0/6, GigabitEthernet1/0/9, GigabitEthernet1/0/11, GigabitEthernet1/0/12, GigabitEthernet1/0/13, GigabitEthernet1/0/17, GigabitEthernet1/0/18, GigabitEthernet1/0/19, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2684,5170,51.91,0.0634,70836827,77089972,39599.803,41906.849,81506.652,79.596,14220000,15.765,0.573183,1.0846,0.0011,,,,,,,,Successfully connected to device.
CEUA1884ERC-R01SW01,cisco_xe,FCW2236D0JM,C9300-24P,172.31.71.33,Al Taweelah,86,13,73,24,"Vlan99, GigabitEthernet1/0/2, GigabitEthernet1/0/4, GigabitEthernet1/0/5, GigabitEthernet1/0/12, GigabitEthernet1/0/23, AppGigabitEthernet1/0/1, GigabitEthernet2/0/22, GigabitEthernet2/0/23, GigabitEthernet2/0/24, TenGigabitEthernet2/1/1, AppGigabitEthernet2/0/1, Port-channel1","2 Virtual, 56 Gigabit, 16 TenGigabit, 4 TwentyFiveGigabit, 4 FortyGigabit",TRUE,2,2,Standalone,Power sharing,4,"Unknown,PWR-C1-715WAC",1430,5362,10340,51.86,0.0438,158129031,119778867,131950.101,104127.912,236078.013,230.545,25830000,22.832,0.913968,2.1668,0.0022,,,,,,,,Successfully connected to device.
CUEA38300I01R01SW01,cisco_ios,FOC2236Z06P,C9300-24P,172.31.35.26,Al Taweelah,45,8,37,24,"Vlan99, GigabitEthernet1/0/6, GigabitEthernet1/0/9, GigabitEthernet1/0/11, GigabitEthernet1/0/12, TenGigabitEthernet1/1/1, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,1,1,Standalone,Power sharing,2,"Unknown,PWR-C1-715WAC",715,2678,5170,51.8,0.075,59607757,34002449,46897.041,22055.601,68952.642,67.337,22140000,13.337,0.311439,1.0822,0.0011,,,,,,,,Successfully connected to device.
CEUA2-7430-01I01R01SW01,cisco_xe,FCW2234L0SF,C9300-24P,172.31.86.153,Al Taweelah,46,21,25,24,"Vlan100, GigabitEthernet1/0/3, GigabitEthernet1/0/4, GigabitEthernet1/0/5, GigabitEthernet1/0/6, GigabitEthernet1/0/9, GigabitEthernet1/0/10, GigabitEthernet1/0/11, GigabitEthernet1/0/12, GigabitEthernet1/0/13, GigabitEthernet1/0/14, GigabitEthernet1/0/15, GigabitEthernet1/0/19, GigabitEthernet1/0/20, GigabitEthernet1/0/21, GigabitEthernet1/0/22, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1, Port-channel1","3 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2678,5170,51.8,0,31668263584,76486440965,9801846.881,102227249,112029095.8,109403.414,45270000,21669.071,247.468734,1.0822,0.0011,,,,,,,,Successfully connected to device.
CEUC5750I01R01SW01,cisco_ios,FGE22164EFY,C6807-XL,172.31.0.2,Al Taweelah,160,107,53,880,"TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/4, TenGigabitEthernet1/1/7, TenGigabitEthernet1/1/10, TenGigabitEthernet1/1/11, TenGigabitEthernet1/1/12, TenGigabitEthernet1/1/13, TenGigabitEthernet1/1/14, TenGigabitEthernet1/1/15, TenGigabitEthernet1/1/16, TenGigabitEthernet1/1/17, TenGigabitEthernet1/1/24, TenGigabitEthernet1/1/25, TenGigabitEthernet1/1/26, TenGigabitEthernet1/1/27, TenGigabitEthernet1/1/31, TenGigabitEthernet1/1/32, TenGigabitEthernet1/3/1, TenGigabitEthernet1/3/2, TenGigabitEthernet1/3/3, TenGigabitEthernet1/3/4, TenGigabitEthernet2/1/2, TenGigabitEthernet2/1/4, TenGigabitEthernet2/1/7, TenGigabitEthernet2/1/10, TenGigabitEthernet2/1/11, TenGigabitEthernet2/1/12, TenGigabitEthernet2/1/13, TenGigabitEthernet2/1/14, TenGigabitEthernet2/1/15, TenGigabitEthernet2/1/16, TenGigabitEthernet2/1/17, TenGigabitEthernet2/1/19, TenGigabitEthernet2/1/20, TenGigabitEthernet2/1/21, TenGigabitEthernet2/1/22, TenGigabitEthernet2/1/23, TenGigabitEthernet2/1/24, TenGigabitEthernet2/1/25, TenGigabitEthernet2/1/31, TenGigabitEthernet2/1/32, TenGigabitEthernet2/3/1, TenGigabitEthernet2/3/2, TenGigabitEthernet2/3/3, TenGigabitEthernet2/3/4, Loopback0, Loopback2, Port-channel1, Port-channel2, Port-channel4, Port-channel5, Port-channel6, Port-channel11, Port-channel12, Port-channel17, Port-channel31, Port-channel35, Port-channel36, Port-channel101, Port-channel102, Port-channel202, Port-channel203, Port-channel204, Port-channel205, Port-channel206, Port-channel208, Port-channel209, Vlan65, Vlan85, Vlan95, Vlan99, Vlan101, Vlan102, Vlan103, Vlan104, Vlan105, Vlan106, Vlan107, Vlan108, Vlan111, Vlan112, Vlan113, Vlan114, Vlan120, Vlan122, Vlan123, Vlan140, Vlan141, Vlan142, Vlan187, Vlan190, Vlan301, Vlan302, Vlan303, Vlan304, Vlan305, Vlan306, Vlan307, Vlan308, Vlan311, Vlan312, Vlan313, Vlan314, Vlan320, Vlan322, Vlan323, Vlan500","51 Virtual, 80 TenGigabit, 4 FortyGigabit",FALSE,2,0,,,2,C6800-XL-3KW-AC,6000,35736.48,68997.24,51.79,0.0055,6968807267,6871682184,6264758.751,6184252.654,12449011.41,12157.238,586800000,180.428,2.121508,14.4411,0.0144,4/30/2021,4/30/2022,4/30/2027,4/30/2023,7/29/2026,4/30/2023,4/30/2027,Successfully connected to device.
CEUC4410I01R01SW01,cisco_ios,FGE22154DHM,C6807-XL,172.31.0.1,Al Taweelah,185,154,31,880,"TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/3, TenGigabitEthernet1/1/4, TenGigabitEthernet1/1/5, TenGigabitEthernet1/1/6, TenGigabitEthernet1/1/7, TenGigabitEthernet1/1/9, TenGigabitEthernet1/1/10, TenGigabitEthernet1/1/11, TenGigabitEthernet1/1/12, TenGigabitEthernet1/1/13, TenGigabitEthernet1/1/14, TenGigabitEthernet1/1/15, TenGigabitEthernet1/1/16, TenGigabitEthernet1/1/17, TenGigabitEthernet1/1/18, TenGigabitEthernet1/1/19, TenGigabitEthernet1/1/20, TenGigabitEthernet1/1/21, TenGigabitEthernet1/1/23, TenGigabitEthernet1/1/24, TenGigabitEthernet1/1/25, TenGigabitEthernet1/1/26, TenGigabitEthernet1/1/27, TenGigabitEthernet1/1/28, TenGigabitEthernet1/1/29, TenGigabitEthernet1/1/31, TenGigabitEthernet1/1/32, TenGigabitEthernet1/3/1, TenGigabitEthernet1/3/2, TenGigabitEthernet1/3/3, TenGigabitEthernet1/3/4, TenGigabitEthernet2/1/1, TenGigabitEthernet2/1/3, TenGigabitEthernet2/1/4, TenGigabitEthernet2/1/5, TenGigabitEthernet2/1/6, TenGigabitEthernet2/1/9, TenGigabitEthernet2/1/10, TenGigabitEthernet2/1/12, TenGigabitEthernet2/1/14, TenGigabitEthernet2/1/15, TenGigabitEthernet2/1/16, TenGigabitEthernet2/1/17, TenGigabitEthernet2/1/18, TenGigabitEthernet2/1/19, TenGigabitEthernet2/1/20, TenGigabitEthernet2/1/21, TenGigabitEthernet2/1/22, TenGigabitEthernet2/1/23, TenGigabitEthernet2/1/24, TenGigabitEthernet2/1/25, TenGigabitEthernet2/1/26, TenGigabitEthernet2/1/27, TenGigabitEthernet2/1/28, TenGigabitEthernet2/1/29, TenGigabitEthernet2/1/31, TenGigabitEthernet2/1/32, TenGigabitEthernet2/3/1, TenGigabitEthernet2/3/2, TenGigabitEthernet2/3/3, TenGigabitEthernet2/3/4, Loopback0, Loopback2, Port-channel1, Port-channel4, Port-channel5, Port-channel7, Port-channel8, Port-channel11, Port-channel12, Port-channel13, Port-channel14, Port-channel15, Port-channel17, Port-channel19, Port-channel21, Port-channel22, Port-channel30, Port-channel31, Port-channel32, Port-channel34, Port-channel101, Port-channel102, Port-channel215, Port-channel216, Port-channel218, Port-channel219, Port-channel220, Vlan64, Vlan84, Vlan94, Vlan99, Vlan100, Vlan101, Vlan102, Vlan103, Vlan104, Vlan105, Vlan106, Vlan107, Vlan108, Vlan111, Vlan112, Vlan113, Vlan114, Vlan115, Vlan116, Vlan117, Vlan118, Vlan119, Vlan120, Vlan121, Vlan122, Vlan130, Vlan131, Vlan132, Vlan133, Vlan134, Vlan135, Vlan140, Vlan141, Vlan142, Vlan187, Vlan190, Vlan301, Vlan302, Vlan303, Vlan304, Vlan305, Vlan306, Vlan307, Vlan308, Vlan311, Vlan312, Vlan313, Vlan314, Vlan315, Vlan316, Vlan317, Vlan318, Vlan319, Vlan320, Vlan321, Vlan322, Vlan331, Vlan332, Vlan333, Vlan334, Vlan335, Vlan500, Vlan510, Vlan521, Vlan700","70 Virtual, 80 TenGigabit, 4 FortyGigabit",FALSE,2,0,,,2,C6800-XL-3KW-AC,6000,35736.48,68997.24,51.79,0.0033,12064908881,12653955864,9797438.116,11032798.83,20830236.94,20342.028,900450000,301.9,2.313314,14.4411,0.0144,4/30/2021,4/30/2022,4/30/2027,4/30/2023,7/29/2026,4/30/2023,4/30/2027,Successfully connected to device.
CEUC1842GISR4SW1,cisco_ios,FGE22164EFX,C6807-XL,172.31.0.5,Al Taweelah,134,92,42,880,"TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/3, TenGigabitEthernet1/1/4, TenGigabitEthernet1/1/9, TenGigabitEthernet1/1/10, TenGigabitEthernet1/1/11, TenGigabitEthernet1/1/12, TenGigabitEthernet1/1/13, TenGigabitEthernet1/1/14, TenGigabitEthernet1/1/15, TenGigabitEthernet1/1/16, TenGigabitEthernet1/1/19, TenGigabitEthernet1/1/20, TenGigabitEthernet1/1/21, TenGigabitEthernet1/1/22, TenGigabitEthernet1/1/23, TenGigabitEthernet1/1/24, TenGigabitEthernet1/1/25, TenGigabitEthernet1/1/26, TenGigabitEthernet1/1/27, TenGigabitEthernet1/1/28, TenGigabitEthernet1/1/29, TenGigabitEthernet1/1/30, TenGigabitEthernet1/1/31, TenGigabitEthernet1/1/32, TenGigabitEthernet1/3/1, TenGigabitEthernet1/3/2, TenGigabitEthernet1/3/5, TenGigabitEthernet1/3/6, TenGigabitEthernet1/4/1, TenGigabitEthernet1/4/2, TenGigabitEthernet1/4/4, TenGigabitEthernet1/4/5, TenGigabitEthernet2/1/1, TenGigabitEthernet2/1/5, TenGigabitEthernet2/1/6, TenGigabitEthernet2/1/7, TenGigabitEthernet2/1/8, TenGigabitEthernet2/1/9, TenGigabitEthernet2/1/10, TenGigabitEthernet2/1/11, TenGigabitEthernet2/1/12, TenGigabitEthernet2/1/15, TenGigabitEthernet2/1/16, TenGigabitEthernet2/1/17, TenGigabitEthernet2/1/19, TenGigabitEthernet2/1/20, TenGigabitEthernet2/1/21, TenGigabitEthernet2/1/23, TenGigabitEthernet2/1/25, TenGigabitEthernet2/1/26, TenGigabitEthernet2/1/27, TenGigabitEthernet2/1/28, TenGigabitEthernet2/1/29, TenGigabitEthernet2/1/30, TenGigabitEthernet2/1/31, TenGigabitEthernet2/1/32, TenGigabitEthernet2/3/1, TenGigabitEthernet2/3/2, TenGigabitEthernet2/3/5, TenGigabitEthernet2/3/6, TenGigabitEthernet2/3/7, TenGigabitEthernet2/3/8, TenGigabitEthernet2/4/1, TenGigabitEthernet2/4/2, TenGigabitEthernet2/4/5, Loopback0, Loopback1, Loopback2, Port-channel11, Port-channel12, Port-channel20, Port-channel21, Port-channel28, Port-channel30, Port-channel31, Port-channel33, Port-channel34, Port-channel35, Port-channel36, Port-channel37, Port-channel38, Port-channel41, Port-channel42, Port-channel43, Port-channel60, Port-channel61, Port-channel101, Port-channel102, Port-channel103, Vlan90, Vlan102","3 Virtual, 96 TenGigabit, 8 FortyGigabit",FALSE,2,0,,,2,C6800-XL-3KW-AC,6000,35736.48,68997.24,51.79,0.0002,1.34756E+11,1.8893E+11,119338558.6,167893476.1,287232034.7,280500.034,963000000,4162.95,29.826795,14.4411,0.0144,4/30/2021,4/30/2022,4/30/2027,4/30/2023,7/29/2026,4/30/2023,4/30/2027,Successfully connected to device.
CEUASEC01-R01SW02,cisco_ios,FCW2236G0GJ,C9300-24P,172.31.71.29,Al Taweelah,44,11,33,24,"Vlan99, GigabitEthernet1/0/1, GigabitEthernet1/0/2, GigabitEthernet1/0/3, GigabitEthernet1/0/13, GigabitEthernet1/0/14, GigabitEthernet1/0/22, GigabitEthernet1/0/23, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, AppGigabitEthernet1/0/1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,1,1,Standalone,Power sharing,2,"PWR-C1-715WAC,Unknown",715,2553,4935,51.73,0.0093,276881734,281240640,265891.745,266771.345,532663.09,520.179,7020000,107.936,7.587793,1.0317,0.001,,,,,,,,Successfully connected to device.
CEUA1885-2I01R01SW02,cisco_xe,FCW2234C12C,C9300-24P,172.31.71.15,Al Taweelah,45,11,34,24,"Vlan99, GigabitEthernet1/0/2, GigabitEthernet1/0/7, GigabitEthernet1/0/13, GigabitEthernet1/0/22, GigabitEthernet1/0/23, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2666,5170,51.57,0.0233,165687741,118795498,141299.838,80802.59,222102.428,216.897,8730000,42.96,2.544129,1.0773,0.0011,,,,,,,,Successfully connected to device.
CEUA7260-2I01P01SW02,cisco_xe,FOC2236Q04M,C9300-24P,172.31.54.20,Al Taweelah,45,9,36,24,"Vlan99, GigabitEthernet1/0/8, GigabitEthernet1/0/14, GigabitEthernet1/0/15, GigabitEthernet1/0/17, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2662,5170,51.49,0.0384,92842663,126422228,42187.339,92356.32,134543.659,131.39,8550000,26.024,1.57361,1.0757,0.0011,,,,,,,,Successfully connected to device.
CEUA7420I01R01SW01,cisco_xe,FCW2234L0U2,C9300-24P,172.31.86.15,Al Taweelah,45,9,36,24,"Vlan99, GigabitEthernet1/0/1, GigabitEthernet1/0/2, GigabitEthernet1/0/3, GigabitEthernet1/0/7, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2662,5170,51.49,0.0206,165627835,129993223,144170.376,107129.865,251300.242,245.41,38520000,48.607,0.652389,1.0757,0.0011,,,,,,,,Successfully connected to device.
CEUAEPMOCBN3ExtR1SW01,cisco_ios,FCW2233C0JZ,C9300-48U,172.31.27.94,Al Taweelah,69,6,63,48,"Vlan1000, GigabitEthernet1/0/17, GigabitEthernet1/0/19, TenGigabitEthernet1/1/1, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 52 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,1,1,Standalone,Power sharing,2,"PWR-C1-1100WAC,Unknown",1100,2746,5346,51.37,5.3906,2844762,1238964,521.143,470.583,991.726,0.968,4950000,0.186,0.020035,1.1097,0.0011,,,,,,,,Successfully connected to device.
CEU1888-01I01R01SW01,cisco_xe,FCW2237L0M6,C9300-24P,172.31.35.48,Al Taweelah,45,6,39,24,"Vlan99, GigabitEthernet1/0/1, GigabitEthernet1/0/2, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, AppGigabitEthernet1/0/1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2646,5170,51.18,0.1304,28447889,27190626,19861.854,19794.858,39656.712,38.727,4140000,7.671,0.957892,1.0692,0.0011,,,,,,,,Successfully connected to device.
